verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_constr,cmpl_det,dir_he,preposition_1,preposition_2,preposition_3,preposition_4
283733,HLK[,MT,Ezekiel,37,24,JLKW,W <BDJ DWD MLK <LJHM W RW<H >XD JHJH L KLM W B MCPVJ JLKW W XQTJ JCMRW W <FW >WTM,W B MCPVJ JLKW,,B MCPVJ,prep,det,0,B,,,
283291,BW>[,MT,Ezekiel,37,5,MBJ>,KH >MR >DNJ JHWH L <YMWT H >LH HNH >NJ MBJ> BKM RWX W XJJTM,HNH >NJ MBJ> BKM RWX,>NJ,BKM,prep,det,0,BKM,,,
283301,<LH[,MT,Ezekiel,37,6,H<LTJ,W NTTJ <LJKM GDJM W H<LTJ <LJKM BFR W QRMTJ <LJKM <WR W NTTJ BKM RWX W XJJTM W JD<TM KJ >NJ JHWH,W H<LTJ <LJKM BFR,,<LJKM,prep,det,0,<LJKM,,,
283333,QRB[,MT,Ezekiel,37,7,TQRBW,W NB>TJ K >CR YWJTJ W JHJ QWL K HNB>J W HNH R<C W TQRBW <YMWT <YM >L <YMW,W TQRBW <YMWT,<YMWT,no complement,,,,,,,
283346,<LH[,MT,Ezekiel,37,8,<LH,W R>JTJ W HNH <LJHM GDJM W BFR <LH W JQRM <LJHM <WR M L M<LH W RWX >JN BHM,W BFR <LH,BFR,no complement,,,,,,,
283380,BW>[,MT,Ezekiel,37,9,B>J,W J>MR >LJ HNB> >L H RWX HNB> BN >DM W >MRT >L H RWX KH >MR >DNJ JHWH M >RB< RWXWT B>J H RWX W PXJ B HRWGJM H >LH W JXJW,M >RB< RWXWT B>J,,M >RB< RWXWT,prep,det,0,M,,,
284002,<LH[,MT,Ezekiel,38,10,J<LW,KH >MR >DNJ JHWH W HJH B JWM H HW> J<LW DBRJM <L LBBK W XCBT MXCBT R<H,B JWM H HW> J<LW DBRJM <L LBBK,DBRJM,<L LBBK,prep,det,0,<L,,,
284012,<LH[,MT,Ezekiel,38,11,><LH,W >MRT ><LH <L >RY PRZWT >BW> H CQVJM JCBJ L BVX KLM JCBJM B >JN XWMH W BRJX W DLTJM >JN LHM,><LH <L >RY PRZWT,,<L >RY PRZWT,prep,det,0,<L,,,
284016,BW>[,MT,Ezekiel,38,11,>BW>,W >MRT ><LH <L >RY PRZWT >BW> H CQVJM JCBJ L BVX KLM JCBJM B >JN XWMH W BRJX W DLTJM >JN LHM,>BW> H CQVJM JCBJ L BVX,,H CQVJM JCBJ L BVX,prep,det,0,L,,,
284041,CWB[,MT,Ezekiel,38,12,HCJB,L CLL CLL W L BZ BZ L HCJB JDK <L XRBWT NWCBT W >L <M M>SP M GWJM <FH MQNH W QNJN JCBJ <L VBWR H >RY,L HCJB JDK <L XRBWT NWCBT W >L <M,,<L XRBWT NWCBT W >L <M,prep + prep,det,0,<L,>L,,
284077,BW>[,MT,Ezekiel,38,13,B>,CB> W DDN W SXRJ TRCJC W KL KPRJH J>MRW LK H L CLL CLL >TH B> H L BZ BZ HQHLT QHLK L F>T KSP W ZHB L QXT MQNH W QNJN L CLL CLL GDWL,H >TH B>,>TH,no complement,,,,,,,
284082,QHL[,MT,Ezekiel,38,13,HQHLT,CB> W DDN W SXRJ TRCJC W KL KPRJH J>MRW LK H L CLL CLL >TH B> H L BZ BZ HQHLT QHLK L F>T KSP W ZHB L QXT MQNH W QNJN L CLL CLL GDWL,H HQHLT QHLK,,no complement,,,,,,,
284125,BW>[,MT,Ezekiel,38,15,B>T,W B>T M MQWMK M JRKTJ YPWN >TH W <MJM RBJM >TK RKBJ SWSJM KLM QHL GDWL W XJL RB,W B>T M MQWMK M JRKTJ YPWN >TH W <MJM RBJM >TK QHL GDWL W XJL RB,>TH W <MJM RBJM >TK QHL GDWL W XJL RB,M MQWMK M JRKTJ YPWN,prep + prep,det,0,M,M,,
284145,<LH[,MT,Ezekiel,38,16,<LJT,W <LJT <L <MJ JFR>L K <NN L KSWT H >RY B >XRJT H JMJM THJH W HB>WTJK <L >RYJ LM<N D<T H GWJM >TJ B HQDCJ BK L <JNJHM GWG,W <LJT <L <MJ JFR>L K <NN,,<L <MJ JFR>L,prep,det,0,<L,,,
284162,BW>[,MT,Ezekiel,38,16,HB>WTJK,W <LJT <L <MJ JFR>L K <NN L KSWT H >RY B >XRJT H JMJM THJH W HB>WTJK <L >RYJ LM<N D<T H GWJM >TJ B HQDCJ BK L <JNJHM GWG,W HB>WTJK <L >RYJ,,<L >RYJ,prep,det,0,<L,,,
284202,BW>[,MT,Ezekiel,38,17,HBJ>,KH >MR >DNJ JHWH H >TH HW> >CR DBRTJ B JMJM QDMWNJM B JD <BDJ NBJ>J JFR>L H NB>JM B JMJM H HM CNJM L HBJ> >TK <LJHM,L HBJ> >TK <LJHM,,<LJHM,prep,det,0,<LJHM,,,
284214,BW>[,MT,Ezekiel,38,18,BW>,W HJH B JWM H HW> B JWM BW> GWG <L >DMT JFR>L N>M >DNJ JHWH T<LH XMTJ B >PJ,BW> GWG <L >DMT JFR>L,GWG,<L >DMT JFR>L,prep,det,0,<L,,,
284222,<LH[,MT,Ezekiel,38,18,T<LH,W HJH B JWM H HW> B JWM BW> GWG <L >DMT JFR>L N>M >DNJ JHWH T<LH XMTJ B >PJ,T<LH XMTJ B >PJ,XMTJ,B >PJ,prep,det,0,B,,,
284284,NPL[,MT,Ezekiel,38,20,NPLW,W R<CW M PNJ DGJ H JM W <WP H CMJM W XJT H FDH W KL H RMF H RMF <L H >DMH W KL H >DM >CR <L PNJ H >DMH W NHRSW H HRJM W NPLW H MDRGWT W KL XWMH L >RY TPWL,W NPLW H MDRGWT,H MDRGWT,no complement,,,,,,,
284293,NPL[,MT,Ezekiel,38,20,TPWL,W R<CW M PNJ DGJ H JM W <WP H CMJM W XJT H FDH W KL H RMF H RMF <L H >DMH W KL H >DM >CR <L PNJ H >DMH W NHRSW H HRJM W NPLW H MDRGWT W KL XWMH L >RY TPWL,W KL XWMH L >RY TPWL,KL XWMH,L >RY,prep,det,0,L,,,
283866,CWB[,MT,Ezekiel,38,4,CWBBTJK,W CWBBTJK W NTTJ XXJM B LXJJK W HWY>TJ >WTK W >T KL XJLK SWSJM W PRCJM LBCJ MKLWL KLM QHL RB YNH W MGN TPFJ XRBWT KLM,W CWBBTJK,,no complement,,,,,,,
283873,JY>[,MT,Ezekiel,38,4,HWY>TJ,W CWBBTJK W NTTJ XXJM B LXJJK W HWY>TJ >WTK W >T KL XJLK SWSJM W PRCJM LBCJ MKLWL KLM QHL RB YNH W MGN TPFJ XRBWT KLM,W HWY>TJ >WTK W >T KL XJLK SWSJM W PRCJM QHL RB YNH W MGN,,no complement,,,,,,,
283926,QHL[,MT,Ezekiel,38,7,NQHLJM,HKN W HKN LK >TH W KL QHLK H NQHLJM <LJK W HJJT LHM L MCMR,H NQHLJM <LJK,,<LJK,prep,det,0,<LJK,,,
283941,BW>[,MT,Ezekiel,38,8,TBW>,M JMJM RBJM TPQD B >XRJT H CNJM TBW> >L >RY MCWBBT M XRB MQBYT M <MJM RBJM <L HRJ JFR>L >CR HJW L XRBH TMJD W HJ> M <MJM HWY>H W JCBW L BVX KLM,B >XRJT H CNJM TBW> >L >RY,,>L >RY,prep,det,0,>L,,,
283944,CWB[,MT,Ezekiel,38,8,MCWBBT,M JMJM RBJM TPQD B >XRJT H CNJM TBW> >L >RY MCWBBT M XRB MQBYT M <MJM RBJM <L HRJ JFR>L >CR HJW L XRBH TMJD W HJ> M <MJM HWY>H W JCBW L BVX KLM,MCWBBT M XRB,,M XRB,prep,det,0,M,,,
283963,JY>[,MT,Ezekiel,38,8,HWY>H,M JMJM RBJM TPQD B >XRJT H CNJM TBW> >L >RY MCWBBT M XRB MQBYT M <MJM RBJM <L HRJ JFR>L >CR HJW L XRBH TMJD W HJ> M <MJM HWY>H W JCBW L BVX KLM,W HJ> M <MJM HWY>H,HJ>,M <MJM,prep,det,0,M,,,
283970,<LH[,MT,Ezekiel,38,9,<LJT,W <LJT K C>H TBW> K <NN L KSWT H >RY THJH >TH W KL >GPJK W <MJM RBJM >WTK,W <LJT,,no complement,,,,,,,
283974,BW>[,MT,Ezekiel,38,9,TBW>,W <LJT K C>H TBW> K <NN L KSWT H >RY THJH >TH W KL >GPJK W <MJM RBJM >WTK,K C>H TBW>,,no complement,,,,,,,
284569,<BR[,MT,Ezekiel,39,11,<BRJM,W HJH B JWM H HW> >TN L GWG MQWM CM QBR B JFR>L GJ H <BRJM QDMT H JM W XSMT HJ> >T H <BRJM W QBRW CM >T GWG W >T KL HMWNH W QR>W GJ> HMWN GWG,>TN L GWG MQWM GJ H <BRJM QDMT H JM,,L GWG,prep,det,0,L,,,
284578,<BR[,MT,Ezekiel,39,11,<BRJM,W HJH B JWM H HW> >TN L GWG MQWM CM QBR B JFR>L GJ H <BRJM QDMT H JM W XSMT HJ> >T H <BRJM W QBRW CM >T GWG W >T KL HMWNH W QR>W GJ> HMWN GWG,W XSMT HJ> >T H <BRJM,HJ>,no complement,,,,,,,
284624,<BR[,MT,Ezekiel,39,14,<BRJM,W >NCJ TMJD JBDJLW <BRJM B >RY MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY L VHRH M QYH CB<H XDCJM JXQRW,<BRJM B >RY,,B >RY,prep,det,0,B,,,
284631,<BR[,MT,Ezekiel,39,14,<BRJM,W >NCJ TMJD JBDJLW <BRJM B >RY MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY L VHRH M QYH CB<H XDCJM JXQRW,MQBRJM >T H <BRJM >T H NWTRJM <L PNJ H >RY,,no complement,,,,,,,
284647,<BR[,MT,Ezekiel,39,15,<BRW,W <BRW H <BRJM B >RY W R>H <YM >DM W BNH >YLW YJWN <D QBRW >TW H MQBRJM >L GJ> HMWN GWG,W <BRW H <BRJM B >RY,H <BRJM,B >RY,prep,det,0,B,,,
284649,<BR[,MT,Ezekiel,39,15,<BRJM,W <BRW H <BRJM B >RY W R>H <YM >DM W BNH >YLW YJWN <D QBRW >TW H MQBRJM >L GJ> HMWN GWG,W <BRW H <BRJM B >RY,H <BRJM,B >RY,prep,det,0,B,,,
284700,BW>[,MT,Ezekiel,39,17,B>W,W >TH BN >DM KH >MR >DNJ JHWH >MR L YPWR KL KNP W L KL XJT H FDH HQBYW W B>W H>SPW M SBJB <L ZBXJ >CR >NJ ZBX LKM ZBX GDWL <L HRJ JFR>L W >KLTM BFR W CTJTM DM,W B>W,,no complement,,,,,,,
284374,CWB[,MT,Ezekiel,39,2,CBBTJK,W CBBTJK W CC>TJK W H<LJTJK M JRKTJ YPWN W HB>WTK <L HRJ JFR>L,W CBBTJK,,no complement,,,,,,,
284378,<LH[,MT,Ezekiel,39,2,H<LJTJK,W CBBTJK W CC>TJK W H<LJTJK M JRKTJ YPWN W HB>WTK <L HRJ JFR>L,W H<LJTJK M JRKTJ YPWN,,M JRKTJ YPWN,prep,det,0,M,,,
284383,BW>[,MT,Ezekiel,39,2,HB>WTK,W CBBTJK W CC>TJK W H<LJTJK M JRKTJ YPWN W HB>WTK <L HRJ JFR>L,W HB>WTK <L HRJ JFR>L,,<L HRJ JFR>L,prep,det,0,<L,,,
284812,GLH[,MT,Ezekiel,39,23,GLW,W JD<W H GWJM KJ B <WNM GLW BJT JFR>L <L >CR M<LW BJ W >STR PNJ MHM W >TNM B JD YRJHM W JPLW B XRB KLM,KJ B <WNM GLW BJT JFR>L,BJT JFR>L,no complement,,,,,,,
284829,NPL[,MT,Ezekiel,39,23,JPLW,W JD<W H GWJM KJ B <WNM GLW BJT JFR>L <L >CR M<LW BJ W >STR PNJ MHM W >TNM B JD YRJHM W JPLW B XRB KLM,W JPLW B XRB KLM,KLM,no complement,,,,,,,
284851,CWB[,MT,Ezekiel,39,25,>CJB,LKN KH >MR >DNJ JHWH <TH >CJB >T CBJT J<QB W RXMTJ KL BJT JFR>L W QN>TJ L CM QDCJ,<TH >CJB >T CBJT J<QB,,no complement,,,,,,,
284886,CWB[,MT,Ezekiel,39,27,CWBBJ,B CWBBJ >WTM MN H <MJM W QBYTJ >TM M >RYWT >JBJHM W NQDCTJ BM L <JNJ H GWJM RBJM,B CWBBJ >WTM MN H <MJM,,MN H <MJM,prep,det,0,MN,,,
284912,GLH[,MT,Ezekiel,39,28,HGLWTJ,W JD<W KJ >NJ JHWH >LHJHM B HGLWTJ >TM >L H GWJM W KNSTJM <L >DMTM W L> >WTJR <WD MHM CM,B HGLWTJ >TM >L H GWJM,,>L H GWJM,prep,det,0,>L,,,
284398,NPL[,MT,Ezekiel,39,3,>PJL,W HKJTJ QCTK M JD FM>WLK W XYJK M JD JMJNK >PJL,W XYJK M JD JMJNK >PJL,,M JD JMJNK,prep,det,0,M,,,
284402,NPL[,MT,Ezekiel,39,4,TPWL,<L HRJ JFR>L TPWL >TH W KL >GPJK W <MJM >CR >TK L <JV YPWR KL KNP W XJT H FDH NTTJK L >KLH,<L HRJ JFR>L TPWL >TH W KL >GPJK W <MJM,>TH W KL >GPJK W <MJM,<L HRJ JFR>L,prep,det,0,<L,,,
284427,NPL[,MT,Ezekiel,39,5,TPWL,<L PNJ H FDH TPWL KJ >NJ DBRTJ N>M >DNJ JHWH,<L PNJ H FDH TPWL,,<L PNJ H FDH,prep,det,0,<L,,,
284478,BW>[,MT,Ezekiel,39,8,B>H,HNH B>H W NHJTH N>M >DNJ JHWH HW> H JWM >CR DBRTJ,HNH B>H,,no complement,,,,,,,
284490,JY>[,MT,Ezekiel,39,9,JY>W,W JY>W JCBJ <RJ JFR>L W B<RW W HFJQW B NCQ W MGN W YNH B QCT W B XYJM W B MQL JD W B RMX W B<RW BHM >C CB< CNJM,W JY>W JCBJ <RJ JFR>L,JCBJ <RJ JFR>L,no complement,,,,,,,
266362,BW>[,MT,Ezekiel,4,14,B>,W >MR >HH >DNJ JHWH HNH NPCJ L> MVM>H W NBLH W VRPH L> >KLTJ M N<WRJ W <D <TH W L> B> B PJ BFR PGWL,W L> B> B PJ BFR PGWL,BFR PGWL,B PJ,prep,det,0,B,,,
284980,BW>[,MT,Ezekiel,40,1,JB>,B <FRJM W XMC CNH L GLWTNW B R>C H CNH B <FWR L XDC B >RB< <FRH CNH >XR >CR HKTH H <JR B <YM H JWM H ZH HJTH <LJ JD JHWH W JB> >TJ CMH,W JB> >TJ CMH,,no complement,,,,,,,
285345,BW>[,MT,Ezekiel,40,17,JBJ>NJ,W JBJ>NJ >L H XYR H XJYWNH W HNH LCKWT W RYPH <FWJ L XYR SBJB SBJB CLCJM LCKWT >L H RYPH,W JBJ>NJ >L H XYR H XJYWNH,,>L H XYR H XJYWNH,prep,det,0,>L,,,
284986,BW>[,MT,Ezekiel,40,2,HBJ>NJ,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L W JNJXNJ >L HR GBH M>D W <LJW K MBNH <JR M NGB,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L,,>L >RY JFR>L,prep,det,0,>L,,,
284991,NWX[,MT,Ezekiel,40,2,JNJXNJ,B MR>WT >LHJM HBJ>NJ >L >RY JFR>L W JNJXNJ >L HR GBH M>D W <LJW K MBNH <JR M NGB,W JNJXNJ >L HR GBH M>D,,>L HR GBH M>D,prep,det,0,>L,,,
285475,<LH[,MT,Ezekiel,40,22,J<LW,W XLWNW W >LMW W TMRW K MDT H C<R >CR PNJW DRK H QDJM W B M<LWT CB< J<LW BW W >JLMW L PNJHM,W B M<LWT CB< J<LW BW,,BW,prep,det,0,BW,,,
285507,HLK[,MT,Ezekiel,40,24,JWLKNJ,W JWLKNJ DRK H DRWM W HNH C<R DRK H DRWM W MDD >JLW W >JLMW K MDWT H >LH,W JWLKNJ DRK H DRWM,,DRK H DRWM,vc,det,0,,,,
285552,<LH[,MT,Ezekiel,40,26,<LWTW,W M<LWT CB<H <LWTW W >LMW L PNJHM W TMRJM LW >XD M PW W >XD M PW >L >JLW,W M<LWT CB<H <LWTW,M<LWT CB<H,no complement,,,,,,,
285592,BW>[,MT,Ezekiel,40,28,JBJ>NJ,W JBJ>NJ >L XYR H PNJMJ B C<R H DRWM W JMD >T H C<R H DRWM K MDWT H >LH,W JBJ>NJ >L XYR H PNJMJ B C<R H DRWM,,>L XYR H PNJMJ,prep,det,0,>L,,,
285004,BW>[,MT,Ezekiel,40,3,JBJ>,W JBJ> >WTJ CMH W HNH >JC MR>HW K MR>H NXCT W PTJL PCTJM B JDW W QNH H MDH W HW> <MD B C<R,W JBJ> >WTJ CMH,,no complement,,,,,,,
285669,BW>[,MT,Ezekiel,40,32,JBJ>NJ,W JBJ>NJ >L H XYR H PNJMJ DRK H QDJM W JMD >T H C<R K MDWT H >LH,W JBJ>NJ >L H XYR H PNJMJ DRK H QDJM,,>L H XYR H PNJMJ DRK H QDJM,prep,det,0,>L,,,
285737,BW>[,MT,Ezekiel,40,35,JBJ>NJ,W JBJ>NJ >L C<R H YPWN W MDD K MDWT H >LH,W JBJ>NJ >L C<R H YPWN,,>L C<R H YPWN,prep,det,0,>L,,,
285055,BW>[,MT,Ezekiel,40,4,HB>TH,W JDBR >LJ H >JC BN >DM R>H B <JNJK W B >ZNJK CM< W FJM LBK L KL >CR >NJ MR>H >WTK KJ LM<N HR>WTKH HB>TH HNH HGD >T KL >CR >TH R>H L BJT JFR>L,KJ HB>TH HNH,,no complement,,,,,,,
285833,<LH[,MT,Ezekiel,40,40,<WLH,W >L H KTP M XWYH L <WLH L PTX H C<R H YPWNH CNJM CLXNWT W >L H KTP H >XRT >CR L >LM H C<R CNJM CLXNWT,W >L H KTP M XWYH L <WLH L PTX H C<R H YPWNH CNJM CLXNWT,CNJM CLXNWT,no complement,,,,,,,
285897,NWX[,MT,Ezekiel,40,42,JNJXW,W >RB<H CLXNWT L <WLH >BNJ GZJT >RK >MH >XT W XYJ W RXB >MH >XT W XYJ W GBH >MH >XT >LJHM W JNJXW >T H KLJM >CR JCXVW >T H <WLH BM W H ZBX,W JNJXW >T H KLJM,,no complement,,,,,,,
286030,BW>[,MT,Ezekiel,40,48,JB>NJ,W JB>NJ >L >LM H BJT W JMD >L >LM XMC >MWT M PH W XMC >MWT M PH W RXB H C<R CLC >MWT M PW W CLC >MWT M PW,W JB>NJ >L >LM H BJT,,>L >LM H BJT,prep,det,0,>L,,,
286076,<LH[,MT,Ezekiel,40,49,J<LW,>RK H >LM <FRJM >MH W RXB <CTJ <FRH >MH W B M<LWT >CR J<LW >LJW W <MDJM >L H >JLJM >XD M PH W >XD M PH,>CR J<LW >LJW,,>LJW,prep,det,0,>LJW,,,
285104,BW>[,MT,Ezekiel,40,6,JBW>,W JBW> >L C<R >CR PNJW DRK H QDJMH W J<L B M<LWTW W JMD >T SP H C<R QNH >XD RXB W >T SP >XD QNH >XD RXB,W JBW> >L C<R,,>L C<R,prep,det,0,>L,,,
285113,<LH[,MT,Ezekiel,40,6,J<L,W JBW> >L C<R >CR PNJW DRK H QDJMH W J<L B M<LWTW W JMD >T SP H C<R QNH >XD RXB W >T SP >XD QNH >XD RXB,W J<L B M<LWTW,,B M<LWTW,prep,det,0,B,,,
286091,BW>[,MT,Ezekiel,41,1,JBJ>NJ,W JBJ>NJ >L H HJKL W JMD >T H >JLJM CC >MWT RXB M PW W CC >MWT RXB M PW RXB H >HL,W JBJ>NJ >L H HJKL,,>L H HJKL,prep,det,0,>L,,,
286339,NWX[,MT,Ezekiel,41,11,MNX,W PTX H YL< L MNX PTX >XD DRK H YPWN W PTX >XD L DRWM W RXB MQWM H MNX XMC >MWT SBJB SBJB,W PTX H YL< L MNX,PTX H YL<,no complement,,,,,,,
286355,NWX[,MT,Ezekiel,41,11,MNX,W PTX H YL< L MNX PTX >XD DRK H YPWN W PTX >XD L DRWM W RXB MQWM H MNX XMC >MWT SBJB SBJB,W RXB MQWM H MNX XMC >MWT SBJB SBJB,RXB MQWM H MNX,no complement,,,,,,,
286143,BW>[,MT,Ezekiel,41,3,B>,W B> L PNJMH W JMD >JL H PTX CTJM >MWT W H PTX CC >MWT W RXB H PTX CB< >MWT,W B> L PNJMH,,L PNJMH,prep,det,0,L,,,
286215,BW>[,MT,Ezekiel,41,6,B>WT,W H YL<WT YL< >L YL< CLWC W CLCJM P<MJM W B>WT B QJR >CR L BJT L YL<WT SBJB SBJB L HJWT >XWZJM W L> JHJW >XWZJM B QJR H BJT,W B>WT B QJR L YL<WT SBJB SBJB,B>WT,no complement,,,,,,,
286275,<LH[,MT,Ezekiel,41,7,J<LH,W RXBH W NSBH L M<LH L M<LH L YL<WT KJ MWSB H BJT L M<LH L M<LH SBJB SBJB L BJT <L KN RXB L BJT L M<LH W KN H TXTWNH J<LH <L H <LJWNH L TJKWNH,W KN H TXTWNH J<LH <L H <LJWNH L TJKWNH,H TXTWNH,<L H <LJWNH,prep,det,0,<L,,,
286313,NWX[,MT,Ezekiel,41,9,MNX,RXB H QJR >CR L YL< >L H XWY XMC >MWT W >CR MNX BJT YL<WT >CR L BJT,W >CR MNX BJT YL<WT,,BJT YL<WT,vc,det,0,,,,
286686,JY>[,MT,Ezekiel,42,1,JWY>NJ,W JWY>NJ >L H XYR H XJYWNH H DRK DRK H YPWN W JB>NJ >L H LCKH >CR NGD H GZRH W >CR NGD H BNJN >L H YPWN,W JWY>NJ >L H XYR H XJYWNH,,>L H XYR H XJYWNH,prep,det,0,>L,,,
286698,BW>[,MT,Ezekiel,42,1,JB>NJ,W JWY>NJ >L H XYR H XJYWNH H DRK DRK H YPWN W JB>NJ >L H LCKH >CR NGD H GZRH W >CR NGD H BNJN >L H YPWN,W JB>NJ >L H LCKH,,>L H LCKH,prep,det,0,>L,,,
286945,BW>[,MT,Ezekiel,42,12,BW>N,W K PTXJ H LCKWT >CR DRK H DRWM PTX B R>C DRK DRK B PNJ H GDRT HGJNH DRK H QDJM B BW>N,B BW>N,,no complement,,,,,,,
286977,NWX[,MT,Ezekiel,42,13,JNJXW,W J>MR >LJ LCKWT H YPWN LCKWT H DRWM >CR >L PNJ H GZRH HNH LCKWT H QDC >CR J>KLW CM H KHNJM >CR QRWBJM L JHWH QDCJ H QDCJM CM JNJXW QDCJ H QDCJM W H MNXH W H XV>T W H >CM KJ H MQWM QDC,CM JNJXW QDCJ H QDCJM W H MNXH W H XV>T W H >CM,,no complement,,,,,,,
286995,BW>[,MT,Ezekiel,42,14,B>M,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,B B>M H KHNJM,,no complement,,,,,,,
287000,JY>[,MT,Ezekiel,42,14,JY>W,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,W L> JY>W M H QDC >L H XYR H XJYWNH,,M H QDC,prep,det,0,M,,,
287000,JY>[,MT,Ezekiel,42,14,JY>W,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,W L> JY>W M H QDC >L H XYR H XJYWNH,,>L H XYR H XJYWNH,prep,det,0,>L,,,
287011,NWX[,MT,Ezekiel,42,14,JNJXW,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,W CM JNJXW BGDJHM,,no complement,,,,,,,
287024,QRB[,MT,Ezekiel,42,14,QRBW,B B>M H KHNJM W L> JY>W M H QDC >L H XYR H XJYWNH W CM JNJXW BGDJHM >CR JCRTW BHN KJ QDC HNH J LBCW BGDJM >XRJM W QRBW >L >CR L <M,W QRBW,,no complement,,,,,,,
287039,JY>[,MT,Ezekiel,42,15,HWYJ>NJ,W KLH >T MDWT H BJT H PNJMJ W HWYJ>NJ DRK H C<R >CR PNJW DRK H QDJM W MDDW SBJB SBJB,W HWYJ>NJ DRK H C<R,,DRK H C<R,vc,det,0,,,,
286866,BW>[,MT,Ezekiel,42,9,MBW>,W M TXTH LCKWT H >LH H MBW> M H QDJM B B>W L HNH M H XYR H XYNH,W M TXTH LCKWT H >LH H MBW> M H QDJM,H MBW>,no complement,,,,,,,
286871,BW>[,MT,Ezekiel,42,9,B>W,W M TXTH LCKWT H >LH H MBW> M H QDJM B B>W L HNH M H XYR H XYNH,B B>W L HNH M H XYR H XYNH,,L HNH,prep,det,0,L,,,
286871,BW>[,MT,Ezekiel,42,9,B>W,W M TXTH LCKWT H >LH H MBW> M H QDJM B B>W L HNH M H XYR H XYNH,B B>W L HNH M H XYR H XYNH,,M H XYR H XYNH,prep,det,0,M,,,
287128,HLK[,MT,Ezekiel,43,1,JWLKNJ,W JWLKNJ >L H C<R C<R >CR PNH DRK H QDJM,W JWLKNJ >L H C<R,,>L H C<R,prep,det,0,>L,,,
287546,<LH[,MT,Ezekiel,43,18,H<LWT,W J>MR >LJ BN >DM KH >MR >DNJ JHWH >LH XQWT H MZBX B JWM H<FWTW L H<LWT <LJW <WLH W L ZRQ <LJW DM,L H<LWT <LJW <WLH,,no complement,,,,,,,
287143,BW>[,MT,Ezekiel,43,2,B>,W HNH KBWD >LHJ JFR>L B> M DRK H QDJM W QWLW K QWL MJM RBJM W H >RY H>JRH M KBDW,KBWD >LHJ JFR>L B> M DRK H QDJM,KBWD >LHJ JFR>L,M DRK H QDJM,prep,det,0,M,,,
287628,QRB[,MT,Ezekiel,43,22,TQRJB,W B JWM H CNJ TQRJB F<JR <ZJM TMJM L XV>T W XV>W >T H MZBX K >CR XV>W B PR,W B JWM H CNJ TQRJB F<JR <ZJM TMJM L XV>T,,no complement,,,,,,,
287649,QRB[,MT,Ezekiel,43,23,TQRJB,B KLWTK M XV> TQRJB PR BN BQR TMJM W >JL MN H Y>N TMJM,TQRJB PR BN BQR TMJM W >JL MN H Y>N TMJM,,no complement,,,,,,,
287661,QRB[,MT,Ezekiel,43,24,HQRBTM,W HQRBTM L PNJ JHWH W HCLJKW H KHNJM <LJHM MLX W H<LW >WTM <LH L JHWH,W HQRBTM L PNJ JHWH,,L PNJ JHWH,prep,det,0,L,,,
287672,<LH[,MT,Ezekiel,43,24,H<LW,W HQRBTM L PNJ JHWH W HCLJKW H KHNJM <LJHM MLX W H<LW >WTM <LH L JHWH,W H<LW >WTM <LH L JHWH,,no complement,,,,,,,
287173,BW>[,MT,Ezekiel,43,3,B>J,W K MR>H H MR>H >CR R>JTJ K MR>H >CR R>JTJ B B>J L CXT >T H <JR W MR>WT K MR>H >CR R>JTJ >L NHR KBR W >PL >L PNJ,B B>J,,no complement,,,,,,,
287190,NPL[,MT,Ezekiel,43,3,>PL,W K MR>H H MR>H >CR R>JTJ K MR>H >CR R>JTJ B B>J L CXT >T H <JR W MR>WT K MR>H >CR R>JTJ >L NHR KBR W >PL >L PNJ,W >PL >L PNJ,,>L PNJ,prep,det,0,>L,,,
287196,BW>[,MT,Ezekiel,43,4,B>,W KBWD JHWH B> >L H BJT DRK C<R >CR PNJW DRK H QDJM,W KBWD JHWH B> >L H BJT DRK C<R,KBWD JHWH,>L H BJT,prep,det,0,>L,,,
287211,BW>[,MT,Ezekiel,43,5,TBJ>NJ,W TF>NJ RWX W TBJ>NJ >L H XYR H PNJMJ W HNH ML> KBWD JHWH H BJT,W TBJ>NJ >L H XYR H PNJMJ,,>L H XYR H PNJMJ,prep,det,0,>L,,,
